Sample in Buffer,Sample in Window,TRIGGER,Brik1_u/PilotImag[17:0],Brik1_u/PilotReal[17:0]
17813,17813,0,-118318,-63447
17814,17814,0,-118318,-63447
17815,17815,0,-118318,-63447
17816,17816,0,-131072,-29841
17817,17817,0,-131072,-29841
17818,17818,0,-131072,-29841
17819,17819,0,-131072,-29841
17820,17820,0,-128508,9897
17821,17821,0,-128508,9897
17822,17822,0,-128508,9897
17823,17823,0,-128508,9897
17824,17824,0,-126281,50842
17825,17825,0,-126281,50842
17826,17826,0,-126281,50842
17827,17827,0,-126281,50842
17828,17828,0,-103931,58004
17829,17829,0,-103931,58004
17830,17830,0,-103931,58004
17831,17831,0,-103931,58004
17832,17832,0,-99880,74491
17833,17833,0,-99880,74491
17834,17834,0,-99880,74491
17835,17835,0,-99880,74491
17836,17836,0,-91655,77543
17837,17837,0,-91655,77543
17838,17838,0,-91655,77543
17839,17839,0,-91655,77543
17840,17840,0,-79861,88256
17841,17841,0,-79861,88256
17842,17842,0,-79861,88256
17843,17843,0,-79861,88256
17844,17844,0,-79861,88256
17845,17845,0,-79861,88256
17846,17846,0,-79861,88256
17847,17847,0,-79861,88256
17848,17848,0,-91610,96494
17849,17849,0,-91610,96494
17850,17850,0,-91610,96494
17851,17851,0,-91610,96494
17852,17852,0,-88876,94004
17853,17853,0,-88876,94004
17854,17854,0,-88876,94004
17855,17855,0,-88876,94004
17856,17856,0,-77205,102516
17857,17857,0,-77205,102516
17858,17858,0,-77205,102516
17859,17859,0,-77205,102516
17860,17860,0,-71159,103068
17861,17861,0,-71159,103068
17862,17862,0,-71159,103068
17863,17863,0,-71159,103068
17864,17864,0,-48454,109512
17865,17865,0,-48454,109512
17866,17866,0,-48454,109512
17867,17867,0,-48454,109512
17868,17868,0,-28228,115630
17869,17869,0,-28228,115630
17870,17870,0,-28228,115630
17871,17871,0,-28228,115630
17872,17872,0,10528,116224
17873,17873,0,10528,116224
17874,17874,0,10528,116224
17875,17875,0,10528,116224
17876,17876,0,32011,114722
17877,17877,0,32011,114722
17878,17878,0,32011,114722
17879,17879,0,32011,114722
17880,17880,0,71444,114268
17881,17881,0,71444,114268
17882,17882,0,71444,114268
17883,17883,0,71444,114268
17884,17884,0,71444,114268
17885,17885,0,71444,114268
17886,17886,0,71444,114268
17887,17887,0,71444,114268
17888,17888,0,97245,89832
17889,17889,0,97245,89832
17890,17890,0,97245,89832
17891,17891,0,97245,89832
17892,17892,0,96663,90561
17893,17893,0,96663,90561
17894,17894,0,96663,90561
17895,17895,0,96663,90561
17896,17896,0,81941,87320
17897,17897,0,81941,87320
17898,17898,0,81941,87320
17899,17899,0,81941,87320
17900,17900,0,62073,106117
17901,17901,0,62073,106117
17902,17902,0,62073,106117
17903,17903,0,62073,106117
17904,17904,0,30249,110249
17905,17905,0,30249,110249
17906,17906,0,30249,110249
17907,17907,0,30249,110249
17908,17908,0,-2458,110688
17909,17909,0,-2458,110688
17910,17910,0,-2458,110688
17911,17911,0,-2458,110688
17912,17912,0,-49168,100416
17913,17913,0,-49168,100416
17914,17914,0,-49168,100416
17915,17915,0,-49168,100416
17916,17916,0,-90974,79418
17917,17917,0,-90974,79418
17918,17918,0,-90974,79418
17919,17919,0,-90974,79418
17920,17920,0,-90974,79418
17921,17921,0,-90974,79418
17922,17922,0,-90974,79418
17923,17923,0,-90974,79418
17924,17924,0,-127136,-8422
17925,17925,0,-127136,-8422
17926,17926,0,-127136,-8422
17927,17927,0,-127136,-8422
17928,17928,0,-110277,-49235
17929,17929,0,-110277,-49235
17930,17930,0,-110277,-49235
17931,17931,0,-110277,-49235
17932,17932,0,-94052,-73824
17933,17933,0,-94052,-73824
17934,17934,0,-94052,-73824
17935,17935,0,-94052,-73824
17936,17936,0,-81119,-99980
17937,17937,0,-81119,-99980
17938,17938,0,-81119,-99980
17939,17939,0,-81119,-99980
17940,17940,0,-78395,-91777
17941,17941,0,-78395,-91777
17942,17942,0,-78395,-91777
17943,17943,0,-78395,-91777
17944,17944,0,-69298,-99804
17945,17945,0,-69298,-99804
17946,17946,0,-69298,-99804
17947,17947,0,-69298,-99804
17948,17948,0,-70200,-85149
17949,17949,0,-70200,-85149
17950,17950,0,-70200,-85149
17951,17951,0,-70200,-85149
17952,17952,0,-96959,-89515
17953,17953,0,-96959,-89515
17954,17954,0,-96959,-89515
17955,17955,0,-96959,-89515
17956,17956,0,-96959,-89515
17957,17957,0,-96959,-89515
17958,17958,0,-96959,-89515
17959,17959,0,-96959,-89515
17960,17960,0,-131072,-24268
17961,17961,0,-131072,-24268
17962,17962,0,-131072,-24268
17963,17963,0,-131072,-24268
17964,17964,0,-131072,21763
17965,17965,0,-131072,21763
17966,17966,0,-131072,21763
17967,17967,0,-131072,21763
17968,17968,0,-119258,76703
17969,17969,0,-119258,76703
17970,17970,0,-119258,76703
17971,17971,0,-119258,76703
17972,17972,0,-80365,105872
17973,17973,0,-80365,105872
17974,17974,0,-80365,105872
17975,17975,0,-80365,105872
17976,17976,0,-21398,125898
17977,17977,0,-21398,125898
17978,17978,0,-21398,125898
17979,17979,0,-21398,125898
17980,17980,0,10311,123850
17981,17981,0,10311,123850
17982,17982,0,10311,123850
17983,17983,0,10311,123850
17984,17984,0,51096,106075
17985,17985,0,51096,106075
17986,17986,0,51096,106075
17987,17987,0,51096,106075
17988,17988,0,79580,100681
17989,17989,0,79580,100681
17990,17990,0,79580,100681
17991,17991,0,79580,100681
17992,17992,0,79580,100681
17993,17993,0,79580,100681
17994,17994,0,79580,100681
17995,17995,0,79580,100681
17996,17996,0,99792,92865
17997,17997,0,99792,92865
17998,17998,0,99792,92865
17999,17999,0,99792,92865
18000,18000,0,90295,86798
18001,18001,0,90295,86798
18002,18002,0,90295,86798
18003,18003,0,90295,86798
18004,18004,0,75543,104042
18005,18005,0,75543,104042
18006,18006,0,75543,104042
18007,18007,0,75543,104042
18008,18008,0,50474,109357
18009,18009,0,50474,109357
18010,18010,0,50474,109357
18011,18011,0,50474,109357
18012,18012,0,22044,116506
18013,18013,0,22044,116506
18014,18014,0,22044,116506
18015,18015,0,22044,116506
18016,18016,0,-19347,111058
18017,18017,0,-19347,111058
18018,18018,0,-19347,111058
18019,18019,0,-19347,111058
18020,18020,0,-41509,96025
18021,18021,0,-41509,96025
18022,18022,0,-41509,96025
18023,18023,0,-41509,96025
18024,18024,0,-69026,90556
18025,18025,0,-69026,90556
18026,18026,0,-69026,90556
18027,18027,0,-69026,90556
18028,18028,0,-69026,90556
18029,18029,0,-69026,90556
18030,18030,0,-69026,90556
18031,18031,0,-69026,90556
18032,18032,0,-101993,83440
18033,18033,0,-101993,83440
18034,18034,0,-101993,83440
18035,18035,0,-101993,83440
18036,18036,0,-103308,77621
18037,18037,0,-103308,77621
18038,18038,0,-103308,77621
18039,18039,0,-103308,77621
18040,18040,0,-93076,94494
18041,18041,0,-93076,94494
18042,18042,0,-93076,94494
18043,18043,0,-93076,94494
18044,18044,0,-77425,106569
18045,18045,0,-77425,106569
18046,18046,0,-77425,106569
18047,18047,0,-77425,106569
18048,18048,0,-37988,119494
18049,18049,0,-37988,119494
18050,18050,0,-37988,119494
18051,18051,0,-37988,119494
18052,18052,0,-9649,122437
18053,18053,0,-9649,122437
18054,18054,0,-9649,122437
18055,18055,0,-9649,122437
18056,18056,0,43855,113689
18057,18057,0,43855,113689
18058,18058,0,43855,113689
18059,18059,0,43855,113689
18060,18060,0,81422,99685
18061,18061,0,81422,99685
18062,18062,0,81422,99685
18063,18063,0,81422,99685
18064,18064,0,119753,60003
18065,18065,0,119753,60003
18066,18066,0,119753,60003
18067,18067,0,119753,60003
18068,18068,0,119753,60003
18069,18069,0,119753,60003
18070,18070,0,119753,60003
18071,18071,0,119753,60003
18072,18072,0,125617,-57394
18073,18073,0,125617,-57394
18074,18074,0,125617,-57394
18075,18075,0,125617,-57394
18076,18076,0,95476,-108563
18077,18077,0,95476,-108563
18078,18078,0,95476,-108563
18079,18079,0,95476,-108563
18080,18080,0,58519,-119786
18081,18081,0,58519,-119786
18082,18082,0,58519,-119786
18083,18083,0,58519,-119786
18084,18084,0,3064,-125211
18085,18085,0,3064,-125211
18086,18086,0,3064,-125211
18087,18087,0,3064,-125211
18088,18088,0,-32671,-126021
18089,18089,0,-32671,-126021
18090,18090,0,-32671,-126021
18091,18091,0,-32671,-126021
18092,18092,0,-67351,-102529
18093,18093,0,-67351,-102529
18094,18094,0,-67351,-102529
18095,18095,0,-67351,-102529
18096,18096,0,-80334,-88823
18097,18097,0,-80334,-88823
18098,18098,0,-80334,-88823
18099,18099,0,-80334,-88823
18100,18100,0,-96035,-80431
18101,18101,0,-96035,-80431
18102,18102,0,-96035,-80431
18103,18103,0,-96035,-80431
18104,18104,0,-96035,-80431
18105,18105,0,-96035,-80431
18106,18106,0,-96035,-80431
18107,18107,0,-96035,-80431
18108,18108,0,-99342,-84316
18109,18109,0,-99342,-84316
18110,18110,0,-99342,-84316
18111,18111,0,-99342,-84316
18112,18112,0,-84682,-99297
18113,18113,0,-84682,-99297
18114,18114,0,-84682,-99297
18115,18115,0,-84682,-99297
18116,18116,0,-60695,-105707
18117,18117,0,-60695,-105707
18118,18118,0,-60695,-105707
18119,18119,0,-60695,-105707
18120,18120,0,-25982,-116342
18121,18121,0,-25982,-116342
18122,18122,0,-25982,-116342
18123,18123,0,-25982,-116342
18124,18124,0,23600,-114889
18125,18125,0,23600,-114889
18126,18126,0,23600,-114889
18127,18127,0,23600,-114889
18128,18128,0,51755,-96011
18129,18129,0,51755,-96011
18130,18130,0,51755,-96011
18131,18131,0,51755,-96011
18132,18132,0,82080,-73389
18133,18133,0,82080,-73389
18134,18134,0,82080,-73389
18135,18135,0,82080,-73389
18136,18136,0,111426,-35492
18137,18137,0,111426,-35492
18138,18138,0,111426,-35492
18139,18139,0,111426,-35492
18140,18140,0,111426,-35492
18141,18141,0,111426,-35492
18142,18142,0,111426,-35492
18143,18143,0,111426,-35492
18144,18144,0,118225,43029
18145,18145,0,118225,43029
18146,18146,0,118225,43029
18147,18147,0,118225,43029
18148,18148,0,105438,73990
18149,18149,0,105438,73990
18150,18150,0,105438,73990
18151,18151,0,105438,73990
18152,18152,0,94624,78982
18153,18153,0,94624,78982
18154,18154,0,94624,78982
18155,18155,0,94624,78982
18156,18156,0,79901,95815
18157,18157,0,79901,95815
18158,18158,0,79901,95815
18159,18159,0,79901,95815
18160,18160,0,73760,90908
18161,18161,0,73760,90908
18162,18162,0,73760,90908
18163,18163,0,73760,90908
18164,18164,0,69771,102212
18165,18165,0,69771,102212
18166,18166,0,69771,102212
18167,18167,0,69771,102212
18168,18168,0,70808,91038
18169,18169,0,70808,91038
18170,18170,0,70808,91038
18171,18171,0,70808,91038
18172,18172,0,72807,101279
18173,18173,0,72807,101279
18174,18174,0,72807,101279
18175,18175,0,72807,101279
18176,18176,0,72807,101279
18177,18177,0,72807,101279
18178,18178,0,72807,101279
18179,18179,0,72807,101279
18180,18180,0,81014,112287
18181,18181,0,81014,112287
18182,18182,0,81014,112287
18183,18183,0,81014,112287
18184,18184,0,83072,101894
18185,18185,0,83072,101894
18186,18186,0,83072,101894
18187,18187,0,83072,101894
18188,18188,0,84487,105363
18189,18189,0,84487,105363
18190,18190,0,84487,105363
18191,18191,0,84487,105363
18192,18192,0,81852,91061
18193,18193,0,81852,91061
18194,18194,0,81852,91061
18195,18195,0,81852,91061
18196,18196,0,91087,90473
18197,18197,0,91087,90473
18198,18198,0,91087,90473
18199,18199,0,91087,90473
18200,18200,0,98497,68687
18201,18201,0,98497,68687
18202,18202,0,98497,68687
18203,18203,0,98497,68687
18204,18204,0,104140,56575
18205,18205,0,104140,56575
18206,18206,0,104140,56575
18207,18207,0,104140,56575
18208,18208,0,103552,29002
18209,18209,0,103552,29002
18210,18210,0,103552,29002
18211,18211,0,103552,29002
18212,18212,0,103552,29002
18213,18213,0,103552,29002
18214,18214,0,103552,29002
18215,18215,0,103552,29002
18216,18216,0,129148,-28022
18217,18217,0,129148,-28022
18218,18218,0,129148,-28022
18219,18219,0,129148,-28022
18220,18220,0,124003,-68532
18221,18221,0,124003,-68532
18222,18222,0,124003,-68532
18223,18223,0,124003,-68532
18224,18224,0,108784,-80328
18225,18225,0,108784,-80328
18226,18226,0,108784,-80328
18227,18227,0,108784,-80328
18228,18228,0,95096,-89622
18229,18229,0,95096,-89622
18230,18230,0,95096,-89622
18231,18231,0,95096,-89622
18232,18232,0,93214,-80982
18233,18233,0,93214,-80982
18234,18234,0,93214,-80982
18235,18235,0,93214,-80982
18236,18236,0,93586,-72728
18237,18237,0,93586,-72728
18238,18238,0,93586,-72728
18239,18239,0,93586,-72728
18240,18240,0,103458,-42049
18241,18241,0,103458,-42049
18242,18242,0,103458,-42049
18243,18243,0,103458,-42049
18244,18244,0,100669,-28650
18245,18245,0,100669,-28650
18246,18246,0,100669,-28650
18247,18247,0,100669,-28650
18248,18248,0,124855,-4427
18249,18249,0,124855,-4427
18250,18250,0,124855,-4427
18251,18251,0,124855,-4427
18252,18252,0,124855,-4427
18253,18253,0,124855,-4427
18254,18254,0,124855,-4427
18255,18255,0,124855,-4427
18256,18256,0,115936,49113
18257,18257,0,115936,49113
18258,18258,0,115936,49113
18259,18259,0,115936,49113
18260,18260,0,94880,77822
18261,18261,0,94880,77822
18262,18262,0,94880,77822
18263,18263,0,94880,77822
18264,18264,0,80134,84266
18265,18265,0,80134,84266
18266,18266,0,80134,84266
18267,18267,0,80134,84266
18268,18268,0,80108,96722
18269,18269,0,80108,96722
18270,18270,0,80108,96722
18271,18271,0,80108,96722
18272,18272,0,83190,85119
18273,18273,0,83190,85119
18274,18274,0,83190,85119
18275,18275,0,83190,85119
18276,18276,0,77667,94911
18277,18277,0,77667,94911
18278,18278,0,77667,94911
18279,18279,0,77667,94911
18280,18280,0,78266,80235
18281,18281,0,78266,80235
18282,18282,0,78266,80235
18283,18283,0,78266,80235
18284,18284,0,86126,98087
18285,18285,0,86126,98087
18286,18286,0,86126,98087
18287,18287,0,86126,98087
18288,18288,0,86126,98087
18289,18289,0,86126,98087
18290,18290,0,86126,98087
18291,18291,0,86126,98087
18292,18292,0,73399,108141
18293,18293,0,73399,108141
18294,18294,0,73399,108141
18295,18295,0,73399,108141
18296,18296,0,48371,111583
18297,18297,0,48371,111583
18298,18298,0,48371,111583
18299,18299,0,48371,111583
18300,18300,0,18438,121541
18301,18301,0,18438,121541
18302,18302,0,18438,121541
18303,18303,0,18438,121541
18304,18304,0,-27719,114710
18305,18305,0,-27719,114710
18306,18306,0,-27719,114710
18307,18307,0,-27719,114710
18308,18308,0,-57628,89419
18309,18309,0,-57628,89419
18310,18310,0,-57628,89419
18311,18311,0,-57628,89419
18312,18312,0,-90965,68145
18313,18313,0,-90965,68145
18314,18314,0,-90965,68145
18315,18315,0,-90965,68145
18316,18316,0,-105983,32628
18317,18317,0,-105983,32628
18318,18318,0,-105983,32628
18319,18319,0,-105983,32628
18320,18320,0,-109332,-5851
18321,18321,0,-109332,-5851
18322,18322,0,-109332,-5851
18323,18323,0,-109332,-5851
18324,18324,0,-109332,-5851
18325,18325,0,-109332,-5851
18326,18326,0,-109332,-5851
18327,18327,0,-109332,-5851
18328,18328,0,-104501,-77048
18329,18329,0,-104501,-77048
18330,18330,0,-104501,-77048
18331,18331,0,-104501,-77048
18332,18332,0,-96877,-83670
18333,18333,0,-96877,-83670
18334,18334,0,-96877,-83670
18335,18335,0,-96877,-83670
18336,18336,0,-84118,-101959
18337,18337,0,-84118,-101959
18338,18338,0,-84118,-101959
18339,18339,0,-84118,-101959
18340,18340,0,-79835,-93539
18341,18341,0,-79835,-93539
18342,18342,0,-79835,-93539
18343,18343,0,-79835,-93539
18344,18344,0,-77935,-101014
18345,18345,0,-77935,-101014
18346,18346,0,-77935,-101014
18347,18347,0,-77935,-101014
18348,18348,0,-80487,-86671
18349,18349,0,-80487,-86671
18350,18350,0,-80487,-86671
18351,18351,0,-80487,-86671
18352,18352,0,-78363,-89845
18353,18353,0,-78363,-89845
18354,18354,0,-78363,-89845
18355,18355,0,-78363,-89845
18356,18356,0,-75208,-84568
18357,18357,0,-75208,-84568
18358,18358,0,-75208,-84568
18359,18359,0,-75208,-84568
18360,18360,0,-75208,-84568
18361,18361,0,-75208,-84568
18362,18362,0,-75208,-84568
18363,18363,0,-75208,-84568
18364,18364,0,-69998,-109830
18365,18365,0,-69998,-109830
18366,18366,0,-69998,-109830
18367,18367,0,-69998,-109830
18368,18368,0,-44900,-127493
18369,18369,0,-44900,-127493
18370,18370,0,-44900,-127493
18371,18371,0,-44900,-127493
18372,18372,0,-3487,-124031
18373,18373,0,-3487,-124031
18374,18374,0,-3487,-124031
18375,18375,0,-3487,-124031
18376,18376,0,28903,-108899
18377,18377,0,28903,-108899
18378,18378,0,28903,-108899
18379,18379,0,28903,-108899
18380,18380,0,69313,-98871
18381,18381,0,69313,-98871
18382,18382,0,69313,-98871
18383,18383,0,69313,-98871
18384,18384,0,91831,-63663
18385,18385,0,91831,-63663
18386,18386,0,91831,-63663
18387,18387,0,91831,-63663
18388,18388,0,102068,-27160
18389,18389,0,102068,-27160
18390,18390,0,102068,-27160
18391,18391,0,102068,-27160
18392,18392,0,106302,8855
18393,18393,0,106302,8855
18394,18394,0,106302,8855
18395,18395,0,106302,8855
18396,18396,0,114533,47111
18397,18397,0,114533,47111
18398,18398,0,114533,47111
18399,18399,0,114533,47111
18400,18400,0,114533,47111
18401,18401,0,114533,47111
18402,18402,0,114533,47111
18403,18403,0,114533,47111
18404,18404,0,85564,100065
18405,18405,0,85564,100065
18406,18406,0,85564,100065
18407,18407,0,85564,100065
18408,18408,0,80039,97486
18409,18409,0,80039,97486
18410,18410,0,80039,97486
18411,18411,0,80039,97486
18412,18412,0,71450,111511
18413,18413,0,71450,111511
18414,18414,0,71450,111511
18415,18415,0,71450,111511
18416,18416,0,71943,98079
18417,18417,0,71943,98079
18418,18418,0,71943,98079
18419,18419,0,71943,98079
18420,18420,0,68879,105739
18421,18421,0,68879,105739
18422,18422,0,68879,105739
18423,18423,0,68879,105739
18424,18424,0,68091,94797
18425,18425,0,68091,94797
18426,18426,0,68091,94797
18427,18427,0,68091,94797
18428,18428,0,68851,100244
18429,18429,0,68851,100244
18430,18430,0,68851,100244
18431,18431,0,68851,100244
18432,18432,0,80864,101209
18433,18433,0,80864,101209
18434,18434,0,80864,101209
18435,18435,0,80864,101209
18436,18436,0,80864,101209
18437,18437,0,80864,101209
18438,18438,0,80864,101209
18439,18439,0,80864,101209
18440,18440,0,88169,98526
18441,18441,0,88169,98526
18442,18442,0,88169,98526
18443,18443,0,88169,98526
18444,18444,0,91828,100233
18445,18445,0,91828,100233
18446,18446,0,91828,100233
18447,18447,0,91828,100233
18448,18448,0,91987,83461
18449,18449,0,91987,83461
18450,18450,0,91987,83461
18451,18451,0,91987,83461
18452,18452,0,106024,75989
18453,18453,0,106024,75989
18454,18454,0,106024,75989
18455,18455,0,106024,75989
18456,18456,0,112052,48590
18457,18457,0,112052,48590
18458,18458,0,112052,48590
18459,18459,0,112052,48590
18460,18460,0,115101,29068
18461,18461,0,115101,29068
18462,18462,0,115101,29068
18463,18463,0,115101,29068
18464,18464,0,108004,3863
